Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2021,2,8,11:00,UTC,5,1024.6,0,72,0,29,-6,-10.2,22120,65,3.7,2.4
2021,2,8,12:00,UTC,7,1024.5,0,72,0,29,-6.5,-10.7,38370,359,3.2,2.1
2021,2,8,13:00,UTC,3,1024.5,0,75,0,29,-7.4,-11.1,38840,28,4.7,3.4
2021,2,8,14:00,UTC,5,1024.2,0,74,0,29,-7.6,-11.4,30930,36,4.7,2.8
2021,2,8,15:00,UTC,7,1023.7,0,78,0,29,-7.9,-11.1,31980,61,4.6,3
2021,2,8,16:00,UTC,7,1023.8,0,80,0,29,-8.6,-11.4,48310,58,5.7,3.9
2021,2,8,17:00,UTC,8,1023.7,0,83,0,29,-9.1,-11.4,35480,58,4.7,2.6
2021,2,8,18:00,UTC,8,1024,0,83,0,29,-9.5,-11.7,46120,87,4.6,3.3
2021,2,8,19:00,UTC,8,1024.3,0,85,0,29,-9.7,-11.8,33970,83,4.5,2.5
2021,2,8,20:00,UTC,7,1024.1,0,85,0,29,-9.9,-11.9,5870,5,2.8,1.9
2021,2,8,21:00,UTC,8,1023.9,0,86,0,29,-10.1,-12,7440,66,4.4,2.1
2021,2,8,22:00,UTC,8,1023.8,0,88,0,28,-10.3,-12,16430,59,4.8,2.6
2021,2,8,23:00,UTC,8,1023.5,0,90,0,28,-10.6,-11.9,9130,35,4.8,3.5
2021,2,9,00:00,UTC,8,1023.1,0,91,0,28,-10.7,-11.9,4820,27,5.2,3.4
2021,2,9,01:00,UTC,7,1023.1,0,90,0,28,-10.9,-12.2,1570,62,3.9,2.6
2021,2,9,02:00,UTC,7,1022.9,0,91,0,28,-11.2,-12.4,6460,23,4.6,2.6
2021,2,9,03:00,UTC,7,1022.5,0,90,0,29,-11,-12.3,7380,42,5.1,3.3
2021,2,9,04:00,UTC,7,1022.2,0,91,0,29,-11.1,-12.3,4710,67,4.4,2.9
2021,2,9,05:00,UTC,7,1021.9,0,91,0,29,-11.2,-12.4,9100,30,3.7,2.4
2021,2,9,06:00,UTC,7,1021.9,0,89,0,29,-11.3,-12.8,3540,64,5.8,3.3
2021,2,9,07:00,UTC,7,1021.7,0,89,0,29,-11.3,-12.7,2420,51,5.1,3.4
2021,2,9,08:00,UTC,7,1021.8,0,88,0,29,-10.8,-12.3,1980,44,4,2.2
2021,2,9,09:00,UTC,7,1021.9,0,86,0,29,-10.7,-12.6,4210,54,4.1,2.8
2021,2,9,10:00,UTC,8,1021.9,0,86,0,30,-10.4,-12.3,2430,88,4.2,2.6
2021,2,9,11:00,UTC,8,1021.4,0,82,0,29,-10,-12.4,4760,110,3.9,2.5
2021,2,9,12:00,UTC,7,1020.9,0,84,0,28,-10.1,-12.3,9650,111,3.5,2.6
2021,2,9,13:00,UTC,7,1020.7,0,86,0,29,-10.5,-12.4,7040,116,3.7,2.5
2021,2,9,14:00,UTC,7,1020.5,0,87,0,29,-10.6,-12.3,2370,113,4.4,3.3
2021,2,9,15:00,UTC,7,1020.4,0,85,0,29,-10.8,-12.8,9040,70,5.5,3.4
2021,2,9,16:00,UTC,7,1020.3,0,87,0,28,-11.2,-13,6390,46,5.2,3.9
2021,2,9,17:00,UTC,7,1020.3,0,90,0,29,-11.8,-13.2,13540,47,4.2,2.7
2021,2,9,18:00,UTC,7,1020.2,0,91,0,29,-12.2,-13.4,6140,97,4.2,3.2
2021,2,9,19:00,UTC,7,1020.4,0,90,0,29,-12.9,-14.2,4140,106,4.6,3.3
2021,2,9,20:00,UTC,7,1020.5,0,91,0,29,-12.7,-13.8,20190,82,4.4,2.6
2021,2,9,21:00,UTC,5,1020.3,0,91,0,29,-12.6,-13.7,38470,52,3.2,2.1
2021,2,9,22:00,UTC,7,1020.3,0,91,0,29,-12.7,-13.8,29150,51,4.5,2.8
2021,2,9,23:00,UTC,7,1020.2,0,92,0,29,-12.9,-14,21200,48,4.9,3.7
2021,2,10,00:00,UTC,7,1020.2,0,90,0,29,-13.8,-15.1,13860,34,5.3,2.4
2021,2,10,01:00,UTC,7,1020,0,90,0,29,-13.7,-15,17570,30,4.2,2.6
2021,2,10,02:00,UTC,0,1019.9,0,89,0,29,-14.7,-16.1,6490,20,3.7,2
2021,2,10,03:00,UTC,1,1019.9,0,90,0,29,-14.3,-15.6,16710,48,4.9,2.1
2021,2,10,04:00,UTC,0,1019.7,0,90,0,29,-13.8,-15,28750,66,5.4,3.2
2021,2,10,05:00,UTC,0,1020,0,90,0,29,-13.8,-15.1,23040,78,5.7,3.7
2021,2,10,06:00,UTC,0,1020.2,0,90,0,29,-13.9,-15.2,20650,85,5.4,4.1
2021,2,10,07:00,UTC,5,1020.5,0,90,0,30,-13.5,-14.8,4300,86,6.8,4.5
2021,2,10,08:00,UTC,5,1020.8,0,91,0,30,-13.1,-14.3,1750,67,4.8,3.4
2021,2,10,09:00,UTC,7,1021.2,0,90,0,30,-12.6,-13.9,4160,72,4.4,2.8
2021,2,10,10:00,UTC,0,1021.3,0,89,0,30,-11.2,-12.6,22830,61,4.6,3
2021,2,10,11:00,UTC,0,1021.4,0,86,0,30,-10,-11.9,22060,73,4.5,2.8
2021,2,10,12:00,UTC,0,1021.3,0,83,0,30,-9.4,-11.7,24000,90,4.3,2.8
2021,2,10,13:00,UTC,0,1021.7,0,81,0,29,-9,-11.6,28080,68,3.6,2.5
2021,2,10,14:00,UTC,0,1022,0,84,0,29,-10,-12.3,23180,29,3.9,2.4
2021,2,10,15:00,UTC,5,1022.2,0,87,0,29,-11.2,-12.9,17870,51,3.3,2.2
2021,2,10,16:00,UTC,7,1022.1,0,87,0,29,-11,-12.8,18230,42,3.3,1.7
2021,2,10,17:00,UTC,7,1022.3,0,91,0,29,-12.8,-14,14850,39,4.6,1.9
2021,2,10,18:00,UTC,5,1022.6,0,92,0,29,-12.9,-14,14990,50,3.1,1.1
2021,2,10,19:00,UTC,7,1022.9,0,89,0,29,-11.8,-13.2,4210,36,3,1.9
2021,2,10,20:00,UTC,1,1023,0,90,0,29,-12.9,-14.1,18460,20,4.7,2.5
2021,2,10,21:00,UTC,5,1023.5,0,87,0,29,-12.6,-14.4,22070,32,6.1,3.8
2021,2,10,22:00,UTC,5,1023.9,0,87,0,29,-13.2,-14.9,20720,28,5.5,3.6
2021,2,10,23:00,UTC,7,1024.2,0,86,0,29,-13.5,-15.3,22510,26,5.9,3.8
2021,2,11,00:00,UTC,1,1024.3,0,87,0,29,-13.8,-15.6,30320,10,4.7,2.4
2021,2,11,01:00,UTC,3,1024.6,0,86,0,29,-14.2,-16,38530,20,7.3,4.1
2021,2,11,02:00,UTC,8,1024.7,0,85,0,29,-14.2,-16.2,45360,19,5.7,3.3
2021,2,11,03:00,UTC,1,1025,0,84,0,29,-14.7,-16.9,46160,5,6.7,4.1
2021,2,11,04:00,UTC,0,1025.5,0,83,0,29,-15.9,-18.1,50000,13,5.4,3.3
2021,2,11,05:00,UTC,0,1025.9,0,83,0,29,-16.6,-18.9,38980,15,8,4.4
2021,2,11,06:00,UTC,0,1026.5,0,83,0,29,-17,-19.2,28900,18,7,4.3
2021,2,11,07:00,UTC,0,1027.1,0,83,0,29,-17.5,-19.7,31720,16,7.3,5.1
2021,2,11,08:00,UTC,0,1027.8,0,81,0,29,-17.3,-19.8,22110,11,8,4.8
2021,2,11,09:00,UTC,0,1028.2,0,77,0,29,-16.8,-20,20360,347,5.7,3.2
2021,2,11,10:00,UTC,0,1028.6,0,74,0,29,-15.9,-19.5,31070,347,5.5,3.1
2021,2,11,11:00,UTC,0,1028.8,0,73,0,29,-14.9,-18.8,33190,345,6.4,3.7
2021,2,11,12:00,UTC,0,1028.9,0,75,0,29,-14.7,-18.1,47040,353,6.3,3.9
2021,2,11,13:00,UTC,0,1028.9,0,74,0,29,-13.9,-17.4,45010,341,4.8,3
2021,2,11,14:00,UTC,0,1029.2,0,77,0,29,-14.1,-17.3,45050,358,4.7,2.5
2021,2,11,15:00,UTC,0,1029.7,0,82,0,29,-15.3,-17.6,50000,340,4.8,3.2
2021,2,11,16:00,UTC,0,1030,0,85,0,29,-15.8,-17.8,50000,343,5,3.4
2021,2,11,17:00,UTC,0,1030.2,0,87,0,29,-16.2,-17.8,50000,331,4.3,2.8
2021,2,11,18:00,UTC,0,1030.4,0,87,0,29,-16.4,-18,50000,334,3.8,2.5
2021,2,11,19:00,UTC,5,1030.4,0,87,0,29,-15.8,-17.5,50000,331,4.1,2.3
2021,2,11,20:00,UTC,0,1030.6,0,88,0,29,-16.2,-17.7,49460,323,2.7,2
2021,2,11,21:00,UTC,0,1030.9,0,89,0,29,-16.5,-17.9,50000,324,3.1,2.4
2021,2,11,22:00,UTC,0,1031.2,0,89,0,29,-17,-18.4,37740,326,2.2,1.8
2021,2,11,23:00,UTC,0,1031.1,0,88,0,29,-17.2,-18.8,50000,322,2.2,1.8
2021,2,12,00:00,UTC,0,1030.7,0,89,0,29,-16.7,-18.1,50000,321,2.9,2.5
2021,2,12,01:00,UTC,0,1030.9,0,90,0,29,-16.2,-17.5,18040,13,3.1,1.5
2021,2,12,02:00,UTC,7,1030.8,0,88,0,29,-15.5,-17,1880,334,2.4,1.8
2021,2,12,03:00,UTC,5,1030.9,0,89,0,29,-15.5,-16.9,4780,46,3.5,1.6
2021,2,12,04:00,UTC,0,1030.7,0,87,0,29,-17,-18.7,940,350,2.3,1.2
2021,2,12,05:00,UTC,0,1031,0,86,0,29,-17.9,-19.7,10870,332,3.3,2.2
2021,2,12,06:00,UTC,1,1030.9,0,87,0,29,-18,-19.6,4050,347,2.4,1.5
2021,2,12,07:00,UTC,0,1031.1,0,86,0,29,-18.1,-19.8,19470,346,1.2,0.7
2021,2,12,08:00,UTC,0,1031.3,0,87,0,29,-16.3,-17.9,8680,338,1.8,1.2
2021,2,12,09:00,UTC,5,1031.3,0,86,0,29,-14.7,-16.5,15920,315,2.3,1.4
2021,2,12,10:00,UTC,7,1031.1,0,85,0,29,-13.3,-15.3,1130,0,0,0
2021,2,12,11:00,UTC,1,1031.2,0,78,0,29,-12.3,-15.4,15890,0,0,0
2021,2,12,12:00,UTC,3,1030.6,0,79,0,29,-11.5,-14.5,23280,256,2.8,1.9
2021,2,12,13:00,UTC,5,1030,0,73,0,29,-10.7,-14.6,24470,273,2.9,1.7
2021,2,12,14:00,UTC,8,1029.4,0,77,0,29,-9.7,-13,25800,242,2.2,1.4
2021,2,12,15:00,UTC,8,1029.7,0,88,0,29,-10.2,-11.8,14100,261,3.1,2.3
2021,2,12,16:00,UTC,8,1029.3,0,88,0,29,-9.5,-11.1,21550,297,3.8,2.2
2021,2,12,17:00,UTC,7,1029.2,0,91,0,29,-8.6,-9.8,20310,323,4,2.2
2021,2,12,18:00,UTC,8,1029,0,93,0,29,-8.2,-9.2,14450,344,5.4,3.2
2021,2,12,19:00,UTC,8,1028.7,0,93,0,29,-8.1,-9,21250,336,5.6,3.8
2021,2,12,20:00,UTC,7,1028.9,0,93,0,29,-8.6,-9.5,14270,326,3.1,2.3
2021,2,12,21:00,UTC,7,1029,0,94,0,29,-9.6,-10.3,16380,311,3,1.7
2021,2,12,22:00,UTC,8,1028.8,0,93,0,29,-9.4,-10.2,16650,328,1.2,0.8
2021,2,12,23:00,UTC,8,1028.4,0,94,0,29,-8.4,-9.1,16170,332,5.5,3.2
2021,2,13,00:00,UTC,8,1027.8,0,95,0,29,-8.1,-8.8,14620,328,2.6,0.9
2021,2,13,01:00,UTC,8,1027.5,0,95,0,29,-8.1,-8.7,7980,250,1.9,1.1
2021,2,13,02:00,UTC,8,1026.8,0,94,0,29,-8,-8.7,12540,269,4,2.5
2021,2,13,03:00,UTC,7,1026.5,0,94,0,29,-7.3,-8.1,7310,263,2.3,1.7
2021,2,13,04:00,UTC,7,1026.3,0,94,0,30,-7.3,-8.1,12930,301,2.9,1.8
2021,2,13,05:00,UTC,7,1026.1,0,96,0,29,-6.6,-7.2,18000,324,4.6,3.3
2021,2,13,06:00,UTC,7,1026,0,95,0,29,-5.3,-6,37510,329,4.5,3.5
2021,2,13,07:00,UTC,8,1026,0,95,0,29,-4.3,-5,35000,335,4.6,3.3
2021,2,13,08:00,UTC,8,1026,0,90,0,29,-3.4,-4.9,45620,350,5,3
2021,2,13,09:00,UTC,8,1025.9,0,86,0,29,-3.1,-5.2,41260,347,7.6,4.6
2021,2,13,10:00,UTC,8,1025.8,0,84,0,29,-3.2,-5.4,45750,359,5.9,3
2021,2,13,11:00,UTC,7,1025.4,0,84,0,29,-2.6,-4.9,47720,349,6.2,3.9
2021,2,13,12:00,UTC,8,1025.2,0,83,0,29,-2.5,-4.9,50000,338,3.2,2
2021,2,13,13:00,UTC,7,1024.8,0,83,0,29,-2.4,-4.9,50000,306,4.7,3.3
2021,2,13,14:00,UTC,8,1024.8,0,86,0,29,-3,-5,50000,335,5.5,3.5
2021,2,13,15:00,UTC,8,1024.7,0,87,0,29,-3,-4.8,50000,331,5.2,3.2
2021,2,13,16:00,UTC,8,1024.4,0,88,0,29,-3.1,-4.8,49280,328,4.9,3.7
2021,2,13,17:00,UTC,8,1024.3,0,91,0,29,-3.6,-4.9,34430,335,3.8,2.8
2021,2,13,18:00,UTC,7,1024.4,0,92,0,29,-3.9,-5,17930,345,4,2.1
2021,2,13,19:00,UTC,7,1024.2,0,87,0,29,-3.2,-5.1,39660,7,6.5,4
2021,2,13,20:00,UTC,8,1024.2,0,87,0,29,-3.3,-5.2,50000,6,6.8,4.1
2021,2,13,21:00,UTC,8,1024.2,0,87,0,29,-3.4,-5.2,50000,340,6.1,4
2021,2,13,22:00,UTC,7,1024.1,0,88,0,29,-3.3,-5.1,49220,347,5.2,3
2021,2,13,23:00,UTC,8,1024,0,87,0,29,-3.3,-5.1,50000,346,6.4,3.4
2021,2,14,00:00,UTC,8,1023.7,0,89,0,29,-3.4,-5,50000,340,6,3.7
2021,2,14,01:00,UTC,8,1023.5,0,86,0,29,-3.3,-5.3,50000,346,7.6,4
2021,2,14,02:00,UTC,8,1023.5,0,86,0,29,-3.4,-5.4,50000,359,7.6,4.3
2021,2,14,03:00,UTC,8,1023.9,0,86,0,29,-3.5,-5.6,50000,356,6,3.1
2021,2,14,04:00,UTC,5,1024.1,0,82,0,29,-4.3,-6.9,50000,357,6.6,4.3
2021,2,14,05:00,UTC,1,1024.3,0,85,0,29,-5.3,-7.5,50000,338,7.2,4.3
2021,2,14,06:00,UTC,0,1024.6,0,89,0,29,-7.2,-8.7,50000,324,6.1,4.3
2021,2,14,07:00,UTC,0,1025,0,86,0,29,-6.7,-8.6,50000,331,6.9,5
2021,2,14,08:00,UTC,0,1025.6,0,79,0,29,-6,-9.1,50000,340,8.2,5.2
2021,2,14,09:00,UTC,0,1026.1,0,74,0,29,-5.8,-9.7,45520,344,6,3.8
2021,2,14,10:00,UTC,0,1026.2,0,70,0,29,-5.2,-9.8,47690,353,6.5,4
2021,2,14,11:00,UTC,0,1026.5,0,67,0,29,-4.6,-9.8,46390,350,7.9,4.3
2021,2,14,12:00,UTC,3,1026.6,0,71,0,29,-5.3,-9.7,48910,351,7.8,4.7
2021,2,14,13:00,UTC,1,1027,0,75,0,29,-6,-9.6,50000,343,8.3,5.1
2021,2,14,14:00,UTC,1,1027.3,0,78,0,29,-6.5,-9.7,50000,351,7.6,4.8
2021,2,14,15:00,UTC,0,1027.4,0,81,0,29,-6.9,-9.7,50000,334,8.4,5.6
2021,2,14,16:00,UTC,5,1027.7,0,79,0,29,-6.7,-9.7,50000,337,11.5,6.6
2021,2,14,17:00,UTC,7,1027.9,0,79,0,29,-6.5,-9.6,47730,339,7.5,4.8
2021,2,14,18:00,UTC,7,1028.7,0,76,0,29,-6.7,-10.2,17130,1,8.4,4.5
2021,2,14,19:00,UTC,7,1029,0,76,0,29,-6.8,-10.3,23920,349,8.8,4.5
2021,2,14,20:00,UTC,7,1029.4,0,76,0,29,-6.9,-10.5,11740,353,6.9,3.7
2021,2,14,21:00,UTC,7,1029.8,0,77,0,29,-7.9,-11.3,8580,44,7.1,4.2
2021,2,14,22:00,UTC,7,1030.4,0,77,0,29,-8.8,-12.1,4840,26,7.6,4.2
2021,2,14,23:00,UTC,7,1030.7,0,75,0,29,-9,-12.6,50000,343,5.1,3
2021,2,15,00:00,UTC,7,1030.9,0,77,0,29,-9.5,-12.8,50000,327,5.5,3.5
2021,2,15,01:00,UTC,0,1031.2,0,83,0,29,-11.7,-14,50000,325,4.8,3.7
2021,2,15,02:00,UTC,0,1031.3,0,88,0,29,-12.6,-14.2,50000,326,3.3,2.2
2021,2,15,03:00,UTC,0,1031.1,0,91,0,29,-12.9,-14,50000,323,2.8,2
2021,2,15,04:00,UTC,0,1030.9,0,92,0,29,-13.2,-14.2,40220,326,3.8,3
2021,2,15,05:00,UTC,0,1030.7,0,92,0,28,-13.2,-14.2,50000,292,3.2,2.4
2021,2,15,06:00,UTC,7,1030.6,0,91,0,29,-10.6,-11.7,47390,290,5.1,3.1
2021,2,15,07:00,UTC,7,1030.7,0,85,0,29,-9.5,-11.6,16320,286,4.6,2.7
2021,2,15,08:00,UTC,1,1030.6,0,84,0,29,-9.4,-11.6,50000,277,3.2,2.1
2021,2,15,09:00,UTC,0,1030.3,0,79,0,29,-8,-11.1,45990,286,4.3,3.2
2021,2,15,10:00,UTC,0,1030,0,74,0,29,-7.1,-11,50000,268,3.9,2.8
2021,2,15,11:00,UTC,0,1029.7,0,67,0,29,-6,-11.2,42610,271,4,3.2
2021,2,15,12:00,UTC,5,1028.8,0,63,0,29,-4.8,-10.7,50000,261,4.7,3.4
2021,2,15,13:00,UTC,7,1028.2,0,64,0,29,-4.5,-10.3,50000,266,6.4,4.3
2021,2,15,14:00,UTC,7,1027.6,0,64,0,29,-4.1,-10,50000,271,6.4,3.2
2021,2,15,15:00,UTC,7,1026.8,0,68,0,29,-4.5,-9.6,50000,243,4.5,3.1
2021,2,15,16:00,UTC,7,1026.1,0,68,0,29,-4.6,-9.5,50000,263,5.8,3.8
2021,2,15,17:00,UTC,7,1025.2,0,69,0,29,-4.7,-9.6,50000,261,5.3,3.4
2021,2,15,18:00,UTC,7,1023.9,0,74,0,29,-4.7,-8.7,50000,261,6.5,4.2
2021,2,15,19:00,UTC,7,1023.1,0,79,0,29,-4.1,-7.1,50000,261,5.3,3.1
2021,2,15,20:00,UTC,5,1021.7,0,81,0,29,-4,-6.8,50000,257,5.3,2.7
2021,2,15,21:00,UTC,0,1020.4,0,85,0,29,-4.6,-6.7,50000,260,6.5,4.4
2021,2,15,22:00,UTC,0,1019.3,0,83,0,29,-4.6,-7.1,50000,273,9,4.8
2021,2,15,23:00,UTC,1,1018.4,0,81,0,29,-4.6,-7.5,50000,278,8.3,5.7
2021,2,16,00:00,UTC,5,1018.1,0,81,0,29,-4.9,-7.6,50000,282,7,4.4
2021,2,16,01:00,UTC,7,1017.5,0,82,0,29,-4.8,-7.5,50000,278,7,4.6
2021,2,16,02:00,UTC,7,1016.8,0,83,0,29,-4.2,-6.6,50000,284,9.1,5.8
2021,2,16,03:00,UTC,7,1016.4,0,86,0,29,-3.6,-5.7,50000,287,6.8,4.2
2021,2,16,04:00,UTC,8,1015.7,0,89,0,29,-3.7,-5.3,4320,283,8.1,5.3
2021,2,16,05:00,UTC,8,1015.2,0,88,0,29,-3.3,-5,50000,300,6.5,4.4
2021,2,16,06:00,UTC,8,1015.2,0,88,0,29,-2.7,-4.4,32160,312,6,4
2021,2,16,07:00,UTC,7,1015.5,0,84,0,29,-2.6,-4.9,43190,325,7.7,5
2021,2,16,08:00,UTC,8,1016.1,0,82,0,29,-2.9,-5.6,49360,5,8.3,4.8
2021,2,16,09:00,UTC,8,1016.5,0,76,0,29,-3.1,-6.7,50000,1,8,4.6
2021,2,16,10:00,UTC,8,1016.8,0,71,0,29,-2.8,-7.3,50000,11,7.6,4.7
2021,2,16,11:00,UTC,3,1017.2,0,69,0,29,-2.8,-7.7,50000,5,7.8,4.1
2021,2,16,12:00,UTC,0,1017.8,0,60,0,29,-2.8,-9.6,50000,25,7.2,4.6
2021,2,16,13:00,UTC,0,1018.4,0,56,0,29,-3.9,-11.4,48730,34,8.1,5.1
2021,2,16,14:00,UTC,0,1019,0,60,0,29,-4.8,-11.5,50000,42,6.4,3.8
2021,2,16,15:00,UTC,0,1019.7,0,65,0,29,-6,-11.4,50000,27,6.1,3.4
2021,2,16,16:00,UTC,0,1020.3,0,70,0,29,-7.2,-11.7,50000,51,7,4.5
2021,2,16,17:00,UTC,0,1021,0,75,0,29,-8.2,-11.9,50000,48,6.2,4.1
2021,2,16,18:00,UTC,0,1021.5,0,79,0,29,-9.1,-12.1,50000,54,7,4.1
2021,2,16,19:00,UTC,0,1021.8,0,81,0,29,-9.6,-12.2,50000,54,4.7,3
2021,2,16,20:00,UTC,0,1022.3,0,84,0,29,-10,-12.3,50000,47,4.5,2.8
2021,2,16,21:00,UTC,0,1022.5,0,86,0,29,-10.6,-12.5,50000,52,4.8,2.9
2021,2,16,22:00,UTC,0,1022.4,0,87,0,29,-11.1,-12.8,50000,47,5.5,3.5
2021,2,16,23:00,UTC,0,1022.5,0,88,0,29,-11.8,-13.4,50000,47,5.3,3.2
2021,2,17,00:00,UTC,0,1022.7,0,87,0,29,-12.1,-13.8,50000,48,5.5,3.3
2021,2,17,01:00,UTC,0,1023.1,0,87,0,29,-12.5,-14.3,50000,43,4.4,2.5
2021,2,17,02:00,UTC,5,1023.1,0,86,0,29,-13.1,-14.9,50000,52,5.9,3.7
2021,2,17,03:00,UTC,5,1023.1,0,86,0,29,-13.7,-15.5,46730,46,6.2,3.6
2021,2,17,04:00,UTC,3,1023.4,0,86,0,29,-14.4,-16.2,47050,55,5.2,2.8
2021,2,17,05:00,UTC,0,1023.3,0,85,0,29,-15.1,-17.1,48560,53,4.3,2.5
2021,2,17,06:00,UTC,0,1023.6,0,84,0,29,-15.6,-17.6,36720,63,6,4
2021,2,17,07:00,UTC,0,1024,0,82,0,29,-15.7,-18.1,43050,47,6.5,4.4
2021,2,17,08:00,UTC,0,1024.3,0,77,0,29,-15.1,-18.2,40330,44,4.7,2.3
2021,2,17,09:00,UTC,0,1024.6,0,74,0,29,-14.2,-17.9,1850,40,4.8,3.1
2021,2,17,10:00,UTC,1,1024.8,0,70,0,29,-13.5,-17.7,32100,44,5.2,3.7
2021,2,17,11:00,UTC,1,1024.9,0,69,0,29,-12.7,-17.3,28790,49,4.8,2.7
2021,2,17,12:00,UTC,0,1025.1,0,69,0,29,-12.1,-16.6,32730,37,5.3,2.5
2021,2,17,13:00,UTC,0,1025,0,68,0,29,-12.1,-16.8,33130,50,4.9,3.9
2021,2,17,14:00,UTC,0,1025.2,0,70,0,29,-12.1,-16.5,37860,55,4,2.7
2021,2,17,15:00,UTC,1,1025.3,0,73,0,29,-12.8,-16.7,35460,57,4.4,3.3
2021,2,17,16:00,UTC,0,1025.7,0,73,0,29,-13.7,-17.5,40690,52,6,3.6
2021,2,17,17:00,UTC,0,1026.3,0,73,0,29,-14.2,-17.9,35910,60,6.2,4.3
2021,2,17,18:00,UTC,0,1026.4,0,73,0,29,-15.2,-19,42850,69,5.5,3.9
2021,2,17,19:00,UTC,0,1026.7,0,76,0,29,-15.7,-18.9,47060,59,5.4,3.4
2021,2,17,20:00,UTC,0,1027,0,74,0,29,-16.3,-19.9,48640,74,5.8,4.1
2021,2,17,21:00,UTC,0,1027.4,0,78,0,29,-17.1,-20.1,48290,54,3.6,2.1
2021,2,17,22:00,UTC,0,1027.7,0,78,0,29,-16.8,-19.7,47270,44,2.9,1.6
2021,2,17,23:00,UTC,0,1027.8,0,80,0,29,-17.6,-20.2,39870,52,3.2,1.8
2021,2,18,00:00,UTC,0,1027.8,0,81,0,29,-17.7,-20.1,42660,49,2.4,1.3
2021,2,18,01:00,UTC,0,1027.8,0,84,0,29,-18.7,-20.8,40090,12,2,1.2
2021,2,18,02:00,UTC,0,1027.8,0,86,0,29,-19.1,-20.8,47950,26,1.7,1.2
2021,2,18,03:00,UTC,0,1027.9,0,87,0,29,-19.3,-21,35420,60,1.5,0.9
2021,2,18,04:00,UTC,0,1028,0,87,0,29,-19.4,-21,32890,0,0,0
2021,2,18,05:00,UTC,0,1027.9,0,87,0,29,-19.3,-21,32150,144,0.9,0.5
2021,2,18,06:00,UTC,0,1028.1,0,85,0,29,-18.7,-20.6,29190,103,1.3,1
2021,2,18,07:00,UTC,0,1027.9,0,83,0,29,-18.3,-20.5,18530,82,2.3,1.7
2021,2,18,08:00,UTC,0,1027.9,0,79,0,29,-15.9,-18.8,14710,70,0.8,0.5
2021,2,18,09:00,UTC,0,1027.6,0,73,0,29,-13.2,-17,22150,132,2.7,1.5
2021,2,18,10:00,UTC,3,1027.9,0,75,0,29,-10.5,-14,9580,258,3.6,2.3
2021,2,18,11:00,UTC,5,1027.7,0,79,0,29,-9.9,-12.9,3250,245,6.1,3.9
2021,2,18,12:00,UTC,1,1027.2,0,75,0,29,-9.2,-12.8,44870,219,6.1,4.3
2021,2,18,13:00,UTC,0,1026.8,0,73,0,29,-9,-13,45310,235,6.1,3.6
2021,2,18,14:00,UTC,1,1026.2,0,76,0,29,-9.4,-12.8,50000,225,5.3,3.4
2021,2,18,15:00,UTC,5,1026.1,0,80,0,29,-9.4,-12.3,30850,233,3.7,2.2
2021,2,18,16:00,UTC,7,1026,0,80,0,29,-9,-11.9,50000,264,2.7,1.8
2021,2,18,17:00,UTC,5,1025.4,0,81,0,29,-8.4,-11.1,31410,246,2.5,1.3
2021,2,18,18:00,UTC,7,1024.8,0,78,0,29,-7.7,-10.8,42120,232,4.3,2.3
2021,2,18,19:00,UTC,8,1024.1,0,79,0,29,-7.5,-10.6,44130,238,5.4,2.9
2021,2,18,20:00,UTC,7,1023.8,0,79,0,29,-7.5,-10.5,44560,231,5.2,3.3
2021,2,18,21:00,UTC,7,1023.4,0,80,0,29,-7.2,-10,50000,223,6.6,4
2021,2,18,22:00,UTC,8,1023.3,0,83,0,29,-7.1,-9.6,47870,218,6.6,4.6
2021,2,18,23:00,UTC,8,1022.7,0,84,0,29,-7,-9.2,50000,206,6.4,4.2
2021,2,19,00:00,UTC,7,1022,0,86,0,29,-6.5,-8.4,48720,206,5.8,3.6
2021,2,19,01:00,UTC,7,1021.6,0,86,0,29,-6,-7.9,46670,209,5.7,3.3
2021,2,19,02:00,UTC,8,1021,0,84,0,29,-5.8,-8.1,41650,208,5.2,3.1
2021,2,19,03:00,UTC,7,1020.7,0,84,0,29,-5.6,-8,38560,213,5.7,3.4
2021,2,19,04:00,UTC,7,1020,0,86,0,29,-5.7,-7.8,32630,193,6.5,3.8
2021,2,19,05:00,UTC,8,1019.4,0,84,0,29,-6.1,-8.3,41440,187,5.5,3.7
2021,2,19,06:00,UTC,8,1019.6,0,83,0,29,-6,-8.5,34500,198,4.9,3.1
2021,2,19,07:00,UTC,8,1019.5,0,80,0,29,-5.8,-8.8,40450,187,4.6,2.6
2021,2,19,08:00,UTC,7,1019.6,0,80,0,29,-5.5,-8.4,33270,195,6.2,4
2021,2,19,09:00,UTC,7,1019.6,0,82,0,29,-5.5,-8.1,27200,186,5,3.4
2021,2,19,10:00,UTC,8,1019.3,0,86,0,29,-6.1,-8.1,19520,143,5.5,3.3
2021,2,19,11:00,UTC,7,1019.2,0,85,0,29,-6.1,-8.2,20310,149,4.4,3.3
2021,2,19,12:00,UTC,5,1018.9,0,84,0,29,-5.7,-8,20060,155,4.6,3.5
