Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2020,3,13,20:00,UTC,5,999.1,0,62,0,0,-1,-7.4,50000,333,8,5.4
2020,3,13,21:00,UTC,3,1000.6,0,65,0,0,-1.6,-7.2,50000,336,9.1,6
2020,3,13,22:00,UTC,0,1001.4,0,62,0,0,-2.1,-8.4,50000,348,7.9,4.2
2020,3,13,23:00,UTC,0,1002.2,0,62,0,0,-2.6,-8.8,50000,337,4.6,2.9
2020,3,14,00:00,UTC,0,1002.7,0,65,0,0,-3,-8.7,50000,328,5.8,4.3
2020,3,14,01:00,UTC,0,1003.3,0,66,0,0,-3.5,-8.9,50000,329,5.2,3.5
2020,3,14,02:00,UTC,0,1004.2,0,69,0,0,-4,-8.8,50000,331,4.5,3.4
2020,3,14,03:00,UTC,1,1005.1,0,68,0,0,-4.2,-9.3,50000,330,4.9,3.4
2020,3,14,04:00,UTC,0,1006,0,74,0,0,-4.6,-8.5,50000,330,5.3,3.7
2020,3,14,05:00,UTC,1,1006.8,0,77,0,0,-4.5,-7.9,50000,330,6.5,4.4
2020,3,14,06:00,UTC,3,1007.9,0,72,0,0,-3.8,-8.1,50000,333,8.8,5.8
2020,3,14,07:00,UTC,0,1008.9,0,62,0,0,-2.8,-9.1,50000,332,10.6,6.7
2020,3,14,08:00,UTC,0,1009.7,0,48,0,0,-2,-11.5,50000,331,11.1,7.4
2020,3,14,09:00,UTC,0,1010.4,0,42,0,0,-1.1,-12.3,50000,326,12.4,8.6
2020,3,14,10:00,UTC,0,1010.9,0,40,0,0,-0.1,-12.1,50000,321,9.9,6.6
2020,3,14,11:00,UTC,1,1011.4,0,36,0,0,0.3,-12.9,50000,321,10.8,6.2
2020,3,14,12:00,UTC,5,1011.8,0,39,0,0,0.6,-11.8,50000,316,13.5,8.3
2020,3,14,13:00,UTC,5,1012.5,0,39,0,0,0.1,-12.4,50000,318,12.7,7.9
2020,3,14,14:00,UTC,5,1013.1,0,38,0,0,0.1,-12.7,50000,341,10.7,7.2
2020,3,14,15:00,UTC,7,1013.8,0,34,0,0,0.3,-13.7,50000,329,12,7.5
2020,3,14,16:00,UTC,1,1014.7,0,38,0,0,-0.2,-13,50000,324,11,6.6
2020,3,14,17:00,UTC,0,1015.9,0,41,0,0,-0.9,-12.6,50000,325,4.6,3.1
2020,3,14,18:00,UTC,0,1016.7,0,45,0,0,-1.3,-11.7,50000,326,6.7,4.5
2020,3,14,19:00,UTC,0,1017.7,0,42,0,0,-1.5,-12.7,50000,310,6.6,3.4
2020,3,14,20:00,UTC,0,1018.4,0,57,0,0,-1.9,-9.2,50000,303,6.7,3.8
2020,3,14,21:00,UTC,0,1019.2,0,63,0,0,-2.1,-8.4,50000,297,5.5,3.4
2020,3,14,22:00,UTC,0,1019.6,0,66,0,0,-2.6,-8.1,50000,296,5.8,3.6
2020,3,14,23:00,UTC,0,1020,0,69,0,0,-3,-7.9,50000,283,5.5,3.3
2020,3,15,00:00,UTC,0,1019.9,0,73,0,0,-3.2,-7.4,50000,279,3.6,2.5
2020,3,15,01:00,UTC,0,1019.8,0,74,0,0,-3.1,-7,50000,273,3.8,2
2020,3,15,02:00,UTC,0,1019.8,0,73,0,0,-3,-7.1,50000,256,3.9,2.5
2020,3,15,03:00,UTC,0,1019.3,0,75,0,0,-1.7,-5.6,50000,223,3.7,2.6
2020,3,15,04:00,UTC,0,1018.7,0,62,0,0,0.5,-6,50000,223,6.1,3.9
2020,3,15,05:00,UTC,0,1018.1,0,62,0,0,1.3,-5.2,50000,224,8.5,4.9
2020,3,15,06:00,UTC,0,1017.8,0,64,0,0,1.8,-4.3,50000,236,8.4,4.4
2020,3,15,07:00,UTC,0,1017.3,0,61,0,0,2.7,-4.2,43820,232,10.3,5.4
2020,3,15,08:00,UTC,1,1017.1,0,64,0,0,3.1,-2.9,47730,234,14.5,7.8
2020,3,15,09:00,UTC,3,1016.7,0,60,0,0,3.5,-3.7,49060,241,14.6,7.9
2020,3,15,10:00,UTC,0,1016.4,0,60,0,0,4.1,-2.9,43190,239,15.6,8.7
2020,3,15,11:00,UTC,5,1016.3,0,62,0,0,4,-2.5,39960,243,17.9,10.2
2020,3,15,12:00,UTC,5,1015.8,0,64,0,0,4.2,-2.1,47250,233,16.4,8.7
2020,3,15,13:00,UTC,1,1015.1,0,69,0,0,3.8,-1.3,45280,229,12.6,8.1
2020,3,15,14:00,UTC,1,1014.4,0,66,0,0,3.8,-1.9,45010,227,12.8,8.1
2020,3,15,15:00,UTC,0,1013.7,0,64,0,0,4,-2.1,46380,230,12.4,7.3
2020,3,15,16:00,UTC,1,1012.6,0,68,0,0,3.7,-1.7,44380,217,10.4,6.2
2020,3,15,17:00,UTC,1,1011.7,0,64,0,0,3.5,-2.8,41060,213,13,7.9
2020,3,15,18:00,UTC,8,1011,0,63,0,0,3.4,-2.9,50000,210,14.1,8.7
2020,3,15,19:00,UTC,7,1010.4,0,64,0,0,3.4,-2.8,50000,217,16,7.9
2020,3,15,20:00,UTC,8,1009.5,0,76,0,0,2.9,-0.9,22070,223,18,9.9
2020,3,15,21:00,UTC,8,1008.6,0,83,0,0,2.5,-0.1,22840,221,18.7,11.9
2020,3,15,22:00,UTC,8,1007.7,0,80,0,0,2.7,-0.4,17900,220,17,11.5
2020,3,15,23:00,UTC,8,1006.7,0.1,85,0,0,2.9,0.7,17020,221,16.7,10.5
2020,3,16,00:00,UTC,8,1006,0,87,0,0,3.5,1.4,19220,220,17.5,11.1
2020,3,16,01:00,UTC,7,1005.3,0,87,0,0,3.9,1.9,16790,228,13.8,7.9
2020,3,16,02:00,UTC,8,1004.8,0,86,0,0,4,1.9,11240,232,13.2,8.2
2020,3,16,03:00,UTC,8,1004.2,0.2,90,0,0,3.7,2.2,15150,229,13.2,7.6
2020,3,16,04:00,UTC,7,1004,0.3,90,1,0,3.8,2.4,8040,232,13.3,7.9
2020,3,16,05:00,UTC,7,1004.3,0.3,91,0,0,4.1,2.8,11100,239,12.8,7.8
2020,3,16,06:00,UTC,7,1004.3,0.5,93,0.3,0,4.1,3.1,11650,238,12.3,6.5
2020,3,16,07:00,UTC,8,1004.8,0.2,93,0.4,0,4.2,3.2,10740,237,10.6,6.3
2020,3,16,08:00,UTC,8,1005.5,0,93,0,0,4.4,3.4,13300,240,10,6.6
2020,3,16,09:00,UTC,8,1006,0.1,95,0,0,4.3,3.5,11870,242,8.6,4.7
2020,3,16,10:00,UTC,8,1006.5,0.1,95,0,0,4.5,3.8,16200,241,5.9,3.8
2020,3,16,11:00,UTC,8,1006.9,0,96,0,0,4.5,3.9,11090,245,4.5,3.1
2020,3,16,12:00,UTC,7,1007.6,0,83,0,0,5.5,2.8,50000,314,4.6,3
2020,3,16,13:00,UTC,7,1008.3,0,75,0,0,5.4,1.3,50000,331,5.8,4.2
2020,3,16,14:00,UTC,3,1009.4,0,60,0,0,5.4,-1.8,50000,9,7.9,5
2020,3,16,15:00,UTC,3,1010.5,0,55,0,0,5,-3.3,50000,358,5.3,3.2
2020,3,16,16:00,UTC,0,1011.7,0,58,0,0,3.8,-3.7,50000,339,5.4,3.6
2020,3,16,17:00,UTC,0,1013.3,0,58,0,0,2.8,-4.8,50000,345,5.7,3.2
2020,3,16,18:00,UTC,0,1014.8,0,66,0,0,1,-4.6,50000,347,5.1,3
2020,3,16,19:00,UTC,0,1015.7,0,65,0,0,0.6,-5.2,50000,345,4.4,2.8
2020,3,16,20:00,UTC,0,1016.9,0,69,0,0,-0.1,-5.2,50000,345,4.7,2.9
2020,3,16,21:00,UTC,0,1018,0,68,0,0,-0.2,-5.4,50000,350,4.8,2.8
2020,3,16,22:00,UTC,0,1018.5,0,67,0,0,-0.3,-5.6,50000,22,3.8,2.3
2020,3,16,23:00,UTC,0,1019.3,0,73,0,0,-1,-5.3,50000,3,3.5,2.3
2020,3,17,00:00,UTC,0,1020.1,0,76,0,0,-1.2,-4.9,50000,316,2.1,1.3
2020,3,17,01:00,UTC,0,1020.1,0,76,0,0,-2.4,-6.1,50000,304,1.9,1.4
2020,3,17,02:00,UTC,0,1020.1,0,83,0,0,-3,-5.5,50000,295,1.6,1.2
2020,3,17,03:00,UTC,3,1020.1,0,84,0,0,-2.3,-4.6,50000,114,1.1,0.5
2020,3,17,04:00,UTC,3,1020.5,0,89,0,0,-3.2,-4.7,50000,273,1.7,1
2020,3,17,05:00,UTC,0,1020.6,0,89,0,0,-2.4,-4,50000,120,1.9,1.3
2020,3,17,06:00,UTC,1,1019.7,0,79,0,0,1.5,-1.7,50000,170,5.6,3
2020,3,17,07:00,UTC,1,1020,0,68,0,0,2.6,-2.8,50000,190,8.4,3.9
2020,3,17,08:00,UTC,3,1019.7,0,70,0,0,2.9,-2.1,46560,206,8.1,5
2020,3,17,09:00,UTC,1,1018.5,0,67,0,0,3.4,-2.1,44980,204,8.5,5.5
2020,3,17,10:00,UTC,7,1017.7,0,72,0,0,3,-1.7,46510,206,8.7,5.7
2020,3,17,11:00,UTC,7,1017.1,0,73,0,0,3,-1.3,37040,220,9,5.3
2020,3,17,12:00,UTC,8,1016.3,0,75,0,0,3.4,-0.7,50000,218,9.8,5.1
2020,3,17,13:00,UTC,7,1015.2,0,79,0,0,3.7,0.3,45530,220,16.9,8.9
2020,3,17,14:00,UTC,7,1014.1,0,90,0,0,3.4,1.9,12380,223,13.3,8.5
2020,3,17,15:00,UTC,8,1013.3,0,89,0,0,4,2.4,25470,228,11.2,6.4
2020,3,17,16:00,UTC,8,1012.7,0,86,0,0,4.5,2.3,32390,240,12.3,6.6
2020,3,17,17:00,UTC,7,1012.7,0,86,0,0,4.7,2.5,29020,244,14.8,6.9
2020,3,17,18:00,UTC,8,1012.5,0,86,0,0,4.6,2.5,25430,243,11.2,6.5
2020,3,17,19:00,UTC,8,1012.7,0,86,0,0,4.6,2.5,24160,239,10.9,5.9
2020,3,17,20:00,UTC,8,1012.5,0,86,0,0,4.7,2.5,27360,237,9.7,5.9
2020,3,17,21:00,UTC,8,1012.4,0,87,0,0,4.7,2.7,29100,237,9.9,5.3
2020,3,17,22:00,UTC,8,1012.2,0,87,0,0,4.7,2.8,25310,236,8.3,4.9
2020,3,17,23:00,UTC,5,1011.9,0,88,0,0,4.6,2.8,27120,243,9.2,5.5
2020,3,18,00:00,UTC,7,1011.3,0,90,0,0,4.2,2.8,22420,233,6.4,3.6
2020,3,18,01:00,UTC,8,1010.8,0,90,0,0,4.6,3.1,21330,238,9.2,5.7
2020,3,18,02:00,UTC,8,1010.7,0,90,0,0,4.8,3.3,22580,239,8.5,5.4
2020,3,18,03:00,UTC,8,1010.1,0,90,0,0,4.9,3.4,20540,240,6.5,4
2020,3,18,04:00,UTC,8,1009.7,0,89,0,0,5.1,3.5,22990,247,7,4.1
2020,3,18,05:00,UTC,8,1009.3,0,89,0,0,5.1,3.4,22740,243,6.7,3.8
2020,3,18,06:00,UTC,8,1008.8,0,88,0,0,5.1,3.2,22690,236,6.6,4
2020,3,18,07:00,UTC,8,1008.8,0,88,0,0,5.1,3.2,18880,230,6.4,3.6
2020,3,18,08:00,UTC,7,1008.6,0,88,0,0,5.5,3.6,17420,222,8.1,4.8
2020,3,18,09:00,UTC,7,1007.9,0,84,0,0,6,3.4,19230,245,8.8,5
2020,3,18,10:00,UTC,7,1007.5,0,91,0,0,4.9,3.5,14450,222,8.7,5.1
2020,3,18,11:00,UTC,7,1006.9,0,92,0,0,5,3.8,14080,231,7.2,4.2
2020,3,18,12:00,UTC,7,1005.7,0,92,0,0,5.3,4.1,18140,218,7.7,4.9
2020,3,18,13:00,UTC,7,1004.9,0,92,0,0,4.6,3.5,17440,217,7.9,5.2
2020,3,18,14:00,UTC,7,1004.1,0.2,94,0.3,0,4.2,3.3,14330,224,8.7,5.5
2020,3,18,15:00,UTC,7,1002.9,0.6,96,0.3,0,4,3.4,15440,225,6,3.3
2020,3,18,16:00,UTC,7,1002.2,0.1,93,0,0,4,3,25190,240,3.9,2.5
2020,3,18,17:00,UTC,7,1002,0.2,95,0,0,3.9,3.2,27010,237,3.4,2.1
2020,3,18,18:00,UTC,7,1002.3,0.2,96,0.3,0,3.8,3.3,12930,265,3.7,2.6
2020,3,18,19:00,UTC,7,1002.6,0.2,96,1.1,0,4,3.4,17710,276,4.8,3
2020,3,18,20:00,UTC,7,1002.9,0,93,0,0,4.1,3,50000,277,6.2,3.8
2020,3,18,21:00,UTC,7,1002.7,0,95,0,0,4.1,3.3,26680,261,4.6,3.2
2020,3,18,22:00,UTC,7,1003.1,0,93,0,0,4.2,3.2,19390,267,6.8,3.7
2020,3,18,23:00,UTC,7,1004.3,0.2,90,0,0,3.8,2.3,50000,298,10.8,6.3
2020,3,19,00:00,UTC,5,1005.8,0,88,0,0,2.8,1,50000,306,10.4,6.6
2020,3,19,01:00,UTC,5,1006.7,0,88,0,0,2.4,0.7,50000,296,7.7,5.1
2020,3,19,02:00,UTC,1,1006.9,0,89,0,0,2.1,0.5,50000,283,6.2,4.1
2020,3,19,03:00,UTC,7,1006.9,0,91,0,0,2,0.7,50000,281,5.7,4.2
2020,3,19,04:00,UTC,7,1007.1,0,92,0,0,1.8,0.7,50000,259,4.7,3.2
2020,3,19,05:00,UTC,1,1007.3,0,94,0,0,1.5,0.6,50000,251,5.3,3.5
2020,3,19,06:00,UTC,0,1007.4,0,90,0,0,2,0.5,50000,264,5.7,4.1
2020,3,19,07:00,UTC,0,1007.8,0,79,0,0,3.3,0,50000,268,5.7,3.7
2020,3,19,08:00,UTC,0,1008.2,0,69,0,0,4.7,-0.5,50000,286,8,4
2020,3,19,09:00,UTC,0,1008.4,0,65,0,0,6.1,-0.1,50000,263,5.7,4.1
2020,3,19,10:00,UTC,0,1008.8,0,59,0,0,6.6,-0.7,50000,262,6.2,4.5
2020,3,19,11:00,UTC,0,1009.2,0,59,0,0,7.3,-0.3,45100,263,7.7,6.1
2020,3,19,12:00,UTC,1,1009.5,0,66,0,0,6.5,0.7,47860,246,9.7,6.4
2020,3,19,13:00,UTC,7,1009.6,0,66,0,0,6.3,0.5,43450,228,7.2,4.3
2020,3,19,14:00,UTC,7,1009.8,0,64,0,0,6.3,-0.1,50000,256,9,5
2020,3,19,15:00,UTC,7,1010.2,0,56,0,0,6.8,-1.5,50000,281,8.6,5.5
2020,3,19,16:00,UTC,8,1011.1,0,60,0,0,6.2,-1.1,50000,304,12.2,7.1
2020,3,19,17:00,UTC,8,1012,0,62,0,0,5.8,-0.9,50000,301,8.5,5.2
2020,3,19,18:00,UTC,3,1012.7,0,66,0,0,5.2,-0.7,50000,305,11.2,6.7
2020,3,19,19:00,UTC,3,1013.3,0,68,0,0,4.8,-0.7,50000,303,7,4.7
2020,3,19,20:00,UTC,0,1014,0,70,0,0,4.1,-0.9,50000,274,5.5,3.5
2020,3,19,21:00,UTC,0,1014.4,0,74,0,0,3.3,-0.8,50000,279,5.7,3.8
2020,3,19,22:00,UTC,0,1015.2,0,74,0,0,2.8,-1.5,50000,280,8.1,4.8
2020,3,19,23:00,UTC,0,1015.5,0,76,0,0,2,-1.8,50000,287,6,3.5
2020,3,20,00:00,UTC,1,1015.8,0,76,0,0,1.6,-2.2,50000,270,5.4,3.9
2020,3,20,01:00,UTC,5,1015.8,0,76,0,0,1.3,-2.4,50000,308,5.3,3.3
2020,3,20,02:00,UTC,0,1016.2,0,80,0,0,0.4,-2.7,50000,332,6.6,4.8
2020,3,20,03:00,UTC,7,1016.7,0,85,0,0,0.5,-1.8,50000,342,6.4,3.6
2020,3,20,04:00,UTC,8,1017.5,0.2,92,0,0,0.4,-0.7,42260,2,6,3.7
2020,3,20,05:00,UTC,7,1018.1,0,85,0,0,0.9,-1.4,50000,15,5.9,3.5
2020,3,20,06:00,UTC,7,1018.9,0,74,0,0,0.9,-3.3,50000,17,7.4,4
2020,3,20,07:00,UTC,7,1019.7,0,66,0,0,1.4,-4.4,50000,22,7.9,4.5
2020,3,20,08:00,UTC,3,1020.2,0,56,0,0,1.7,-6.2,50000,32,7.7,5
2020,3,20,09:00,UTC,0,1020.8,0,47,0,0,3,-7.1,50000,32,7.5,4.4
2020,3,20,10:00,UTC,0,1021,0,47,0,0,3.5,-6.7,45100,15,4.4,2.6
2020,3,20,11:00,UTC,1,1021.5,0,44,0,0,3.8,-7.4,47660,18,6.5,4.1
2020,3,20,12:00,UTC,1,1021.8,0,41,0,0,3.1,-9,40390,4,7,4.8
2020,3,20,13:00,UTC,0,1022.1,0,43,0,0,3,-8.2,43990,22,7.4,3.9
2020,3,20,14:00,UTC,0,1022.3,0,43,0,0,2.9,-8.3,50000,348,8.4,5.6
2020,3,20,15:00,UTC,0,1022.5,0,40,0,0,2.3,-9.8,50000,339,8.1,4.5
2020,3,20,16:00,UTC,0,1023,0,41,0,0,1.4,-10.4,50000,341,7.7,4.7
2020,3,20,17:00,UTC,0,1023.8,0,44,0,0,0.2,-10.8,50000,337,6.3,4.5
2020,3,20,18:00,UTC,0,1024.6,0,43,0,0,-0.8,-11.7,50000,15,5.3,3.1
2020,3,20,19:00,UTC,0,1025.1,0,41,0,0,-1.3,-12.9,50000,24,7.1,3.6
2020,3,20,20:00,UTC,0,1025.7,0,44,0,0,-1.9,-12.4,50000,8,6.2,3
2020,3,20,21:00,UTC,0,1026,0,42,0,0,-2.3,-13.4,50000,350,3.1,2
2020,3,20,22:00,UTC,0,1026.7,0,50,0,0,-2.9,-12,50000,346,5.3,2.9
2020,3,20,23:00,UTC,0,1026.8,0,55,0,0,-3.9,-11.7,50000,336,3.5,2.4
2020,3,21,00:00,UTC,0,1027,0,56,0,0,-4.6,-12.1,50000,328,3.5,2.9
2020,3,21,01:00,UTC,0,1026.9,0,61,0,0,-4.7,-11.1,50000,323,3.3,2.5
2020,3,21,02:00,UTC,0,1027,0,60,0,0,-5.1,-11.6,50000,321,3.3,2.4
2020,3,21,03:00,UTC,0,1026.9,0,67,0,0,-5.2,-10.4,50000,307,2.6,1.9
2020,3,21,04:00,UTC,0,1027,0,71,0,0,-5.2,-9.6,50000,314,1.8,1.3
2020,3,21,05:00,UTC,1,1027,0,71,0,0,-4.4,-8.8,50000,277,2,0.9
2020,3,21,06:00,UTC,1,1026.9,0,64,0,0,-2.4,-8.2,49530,0,0,0
2020,3,21,07:00,UTC,8,1027.4,0.3,82,0,2,-2.5,-5.1,6750,264,2.5,1.7
2020,3,21,08:00,UTC,7,1027.8,0,76,0,0,-1,-4.7,49300,281,2.3,1.3
2020,3,21,09:00,UTC,7,1028.2,0,76,0,0,-0.2,-4,50000,352,4,2.3
2020,3,21,10:00,UTC,1,1028.6,0,63,0,0,1.7,-4.6,50000,340,3.7,2.2
2020,3,21,11:00,UTC,7,1029.1,0.7,76,0.6,2,0.1,-3.7,25140,10,5.4,2.9
2020,3,21,12:00,UTC,7,1029.8,0,67,0,2,0.4,-5.1,31370,347,7.3,4.8
2020,3,21,13:00,UTC,7,1030.5,0,61,0,0,1.4,-5.4,46650,56,6.4,4.1
2020,3,21,14:00,UTC,1,1031,0.1,60,0,0,1,-5.9,50000,31,3.5,2
2020,3,21,15:00,UTC,5,1031.6,0,43,0,0,1.7,-9.5,50000,49,6.9,3.4
2020,3,21,16:00,UTC,3,1032.3,0,33,0,0,2,-12.5,50000,20,8.8,4.7
2020,3,21,17:00,UTC,0,1033.4,0,39,0,0,0.8,-11.4,50000,29,5.4,3.2
2020,3,21,18:00,UTC,0,1034.3,0,58,0,0,-0.7,-8,50000,36,3.4,2.2
2020,3,21,19:00,UTC,0,1035.1,0,51,0,0,-0.8,-9.8,46850,352,3.3,2.2
2020,3,21,20:00,UTC,0,1035.8,0,49,0,0,-0.8,-10.3,50000,355,4.4,2.5
2020,3,21,21:00,UTC,0,1036.5,0,49,0,0,-1.2,-10.5,50000,11,3.8,2.3
2020,3,21,22:00,UTC,0,1037.2,0,50,0,0,-1.6,-10.6,50000,12,4,2.3
2020,3,21,23:00,UTC,0,1037.6,0,50,0,0,-2,-11,50000,10,4.8,2.8
2020,3,22,00:00,UTC,0,1038.1,0,47,0,0,-2.5,-12.4,50000,21,4.7,2.8
2020,3,22,01:00,UTC,0,1038.5,0,48,0,0,-2.8,-12.3,50000,22,4.5,2.7
2020,3,22,02:00,UTC,0,1039,0,50,0,0,-3.4,-12.4,50000,35,4.6,2.7
2020,3,22,03:00,UTC,0,1039.5,0,53,0,0,-3.9,-12.2,50000,19,2.7,1.5
2020,3,22,04:00,UTC,0,1040.1,0,53,0,0,-4.6,-12.6,50000,19,2.2,1.2
2020,3,22,05:00,UTC,0,1040.5,0,54,0,0,-4.4,-12.2,50000,54,1.9,1.2
2020,3,22,06:00,UTC,0,1041.1,0,52,0,0,-2.1,-10.7,50000,4,1.4,0.8
2020,3,22,07:00,UTC,0,1041.5,0,39,0,0,-0.4,-12.8,50000,92,2.7,1.8
2020,3,22,08:00,UTC,0,1041.8,0,33,0,0,0.6,-14,50000,110,2.3,1.5
2020,3,22,09:00,UTC,0,1041.8,0,33,0,0,1,-13.6,50000,148,3.5,1.7
2020,3,22,10:00,UTC,0,1041.5,0,36,0,0,1.5,-11.8,50000,139,4.2,2.7
2020,3,22,11:00,UTC,0,1041.5,0,37,0,0,1.4,-11.8,47700,184,5.5,3.4
2020,3,22,12:00,UTC,0,1041.4,0,38,0,0,1,-11.8,50000,203,5.6,4
2020,3,22,13:00,UTC,0,1041.1,0,42,0,0,1.4,-10.1,50000,179,6,3.7
2020,3,22,14:00,UTC,0,1040.9,0,43,0,0,0.9,-10.4,50000,187,5.2,3.5
2020,3,22,15:00,UTC,0,1040.6,0,46,0,0,0.7,-9.7,50000,198,5.8,3.7
2020,3,22,16:00,UTC,0,1040.3,0,48,0,0,0.2,-9.6,50000,219,5.8,4.3
2020,3,22,17:00,UTC,0,1040.3,0,49,0,0,0.3,-9.3,50000,213,5.7,3.8
2020,3,22,18:00,UTC,0,1040.2,0,52,0,0,0.3,-8.3,50000,209,5.9,3.9
2020,3,22,19:00,UTC,0,1040.3,0,52,0,0,0.5,-8.4,50000,215,6,3.4
2020,3,22,20:00,UTC,0,1040.4,0,54,0,0,0.7,-7.7,50000,224,6.4,3.7
2020,3,22,21:00,UTC,0,1040.4,0,61,0,0,0.9,-5.9,50000,229,5,3.2
2020,3,22,22:00,UTC,0,1040.2,0,57,0,0,0.4,-7.2,50000,244,3.6,2.4
2020,3,22,23:00,UTC,0,1040.3,0,58,0,0,0.3,-7,50000,245,3,1.8
2020,3,23,00:00,UTC,0,1040.2,0,61,0,0,0.2,-6.4,50000,228,3.3,1.7
2020,3,23,01:00,UTC,0,1040.2,0,62,0,0,0.6,-5.8,50000,230,3.3,1.9
2020,3,23,02:00,UTC,0,1040,0,59,0,0,0.6,-6.4,50000,239,4.7,2.6
2020,3,23,03:00,UTC,3,1039.9,0,61,0,0,0.9,-5.9,50000,236,5,2.7
2020,3,23,04:00,UTC,5,1039.9,0,67,0,0,0.9,-4.6,50000,221,7.8,4.9
2020,3,23,05:00,UTC,1,1040,0,66,0,0,1.1,-4.5,50000,219,9.4,5.3
2020,3,23,06:00,UTC,1,1039.9,0,64,0,0,1.5,-4.7,49700,219,9.8,6.5
2020,3,23,07:00,UTC,0,1039.9,0,64,0,0,1.9,-4.2,50000,221,9.5,6
2020,3,23,08:00,UTC,3,1039.7,0,67,0,0,2.1,-3.4,50000,220,11.5,7.7
2020,3,23,09:00,UTC,1,1039.5,0,68,0,0,2.7,-2.6,46320,219,10.3,7.1
2020,3,23,10:00,UTC,3,1039.3,0,68,0,0,3.3,-2,46840,219,12.4,8.8
2020,3,23,11:00,UTC,7,1038.9,0,66,0,0,4,-1.7,47130,217,12.3,8.4
2020,3,23,12:00,UTC,1,1038.4,0,67,0,0,4,-1.5,50000,224,12.2,6.6
2020,3,23,13:00,UTC,3,1037.8,0,70,0,0,3.1,-1.8,49050,219,13.5,9.2
2020,3,23,14:00,UTC,7,1037.3,0,70,0,0,3.2,-1.7,46910,229,10.6,5.8
2020,3,23,15:00,UTC,7,1036.7,0,74,0,0,3.1,-1.1,50000,220,10.9,7.1
2020,3,23,16:00,UTC,7,1036.3,0,72,0,0,3.1,-1.4,48850,241,10.6,5.6
2020,3,23,17:00,UTC,5,1036.2,0,75,0,0,2.9,-1.1,50000,241,11.5,5.7
2020,3,23,18:00,UTC,1,1035.8,0,77,0,0,2.7,-1,50000,231,7.8,4.5
2020,3,23,19:00,UTC,5,1035.5,0,77,0,0,2.7,-0.9,50000,231,9.5,5.1
2020,3,23,20:00,UTC,3,1035.1,0,79,0,0,2.5,-0.8,50000,223,11,7.1
2020,3,23,21:00,UTC,7,1034.6,0,80,0,0,2.6,-0.6,50000,224,10.7,6.5
2020,3,23,22:00,UTC,7,1034.2,0,80,0,0,2.6,-0.6,48170,223,10.7,6.5
2020,3,23,23:00,UTC,7,1033.8,0,83,0,0,2.2,-0.5,50000,219,13.1,8.6
2020,3,24,00:00,UTC,7,1033.5,0,80,0,0,2.6,-0.5,45580,228,12.5,7.2
2020,3,24,01:00,UTC,7,1033,0,81,0,0,2.5,-0.4,47630,228,11,6.9
2020,3,24,02:00,UTC,7,1032.6,0,81,0,0,2.5,-0.4,50000,226,10.8,6.9
2020,3,24,03:00,UTC,7,1032.3,0,82,0,0,2.6,-0.1,46040,231,11.6,7.2
2020,3,24,04:00,UTC,7,1031.7,0,85,0,0,2.7,0.4,44220,231,10.4,6.2
2020,3,24,05:00,UTC,7,1031.1,0,87,0,0,2.8,1,33990,228,9.9,5.9
2020,3,24,06:00,UTC,7,1030.4,0,77,0,0,3.5,-0.3,43800,242,13.3,7.8
2020,3,24,07:00,UTC,5,1030.1,0,76,0,0,3.5,-0.3,34820,246,10.8,6.5
2020,3,24,08:00,UTC,0,1029.9,0,68,0,0,4.6,-0.9,34200,252,11.8,7.3
2020,3,24,09:00,UTC,0,1029.9,0,71,0,0,4.8,0,37550,241,10.4,6.1
2020,3,24,10:00,UTC,0,1029.7,0,72,0,0,5.3,0.6,33820,238,12.2,7.1
2020,3,24,11:00,UTC,0,1029.5,0,68,0,0,5.5,-0.1,28100,240,13.7,8.3
2020,3,24,12:00,UTC,0,1029.3,0,66,0,0,5.4,-0.3,30920,238,11.7,6.9
2020,3,24,13:00,UTC,0,1029.4,0,70,0,0,4.5,-0.5,32890,237,15.2,9.6
2020,3,24,14:00,UTC,1,1029.4,0,76,0,0,4,0.1,28860,238,15,7.7
2020,3,24,15:00,UTC,3,1028.8,0,77,0,0,3.8,0.1,32970,241,13,8
2020,3,24,16:00,UTC,5,1028.5,0,77,0,0,3.6,0,40330,239,14.8,8.5
2020,3,24,17:00,UTC,3,1028.1,0,79,0,0,3.4,0.1,36670,244,16.4,8.1
2020,3,24,18:00,UTC,7,1027.7,0,78,0,0,3.5,0,34270,244,13.9,7.8
2020,3,24,19:00,UTC,7,1027.7,0,79,0,0,3.7,0.3,33380,244,11.6,7.1
2020,3,24,20:00,UTC,7,1027.2,0,78,0,0,3.7,0.2,30160,246,10.9,6.4
2020,3,24,21:00,UTC,7,1026.8,0,80,0,0,3.8,0.7,28320,239,12.1,7.9
2020,3,24,22:00,UTC,7,1026.6,0,82,0,0,3.8,0.9,24100,240,11.9,6.5
2020,3,24,23:00,UTC,0,1025.9,0,82,0,0,3.8,1,24220,240,11.7,7.1
2020,3,25,00:00,UTC,5,1025.4,0,79,0,0,4.1,0.8,25440,239,10.6,6.4
